epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,10886.5,0.09864,0.24353,0.85358,0.89752,0.85881,0.90138,0.56885,0.92329,0.66919,1.94533,0.00010405,0.00010405,0.00010405
183,10946.3,0.0967,0.24073,0.85425,0.90081,0.85426,0.9051,0.56668,0.93249,0.68264,1.9668,9.91e-05,9.91e-05,9.91e-05
184,11006.2,0.097,0.24062,0.85001,0.90346,0.85151,0.90378,0.56524,0.93682,0.6679,1.97069,9.415e-05,9.415e-05,9.415e-05
185,11066,0.09609,0.24036,0.85037,0.89891,0.85289,0.90287,0.56558,0.92183,0.67021,1.95597,8.92e-05,8.92e-05,8.92e-05
186,11126,0.09385,0.23707,0.85034,0.88363,0.86621,0.90401,0.5683,0.91078,0.67144,1.92512,8.425e-05,8.425e-05,8.425e-05
187,11185.9,0.09594,0.23948,0.84951,0.89499,0.85597,0.90294,0.56938,0.91653,0.67287,1.92365,7.93e-05,7.93e-05,7.93e-05
188,11245.7,0.09632,0.24209,0.84994,0.91157,0.85072,0.90624,0.57015,0.91354,0.66604,1.92771,7.435e-05,7.435e-05,7.435e-05
189,11305.9,0.09832,0.24287,0.85039,0.92198,0.84718,0.91007,0.57044,0.91642,0.66245,1.92639,6.94e-05,6.94e-05,6.94e-05
190,11366.2,0.09777,0.24043,0.84862,0.90801,0.85551,0.90852,0.57066,0.92132,0.65757,1.92421,6.445e-05,6.445e-05,6.445e-05
191,11429.1,0.09353,0.22937,0.83645,0.91629,0.85601,0.90615,0.56023,0.93519,0.6528,1.98062,5.95e-05,5.95e-05,5.95e-05
192,11489.1,0.07829,0.21292,0.81801,0.8925,0.85769,0.89607,0.55272,0.9498,0.6414,1.9856,5.455e-05,5.455e-05,5.455e-05
193,11548.6,0.07625,0.20838,0.81454,0.90746,0.85701,0.90137,0.55725,0.9435,0.63871,1.98364,4.96e-05,4.96e-05,4.96e-05
194,11608.2,0.0719,0.2054,0.81172,0.90657,0.85821,0.90347,0.55864,0.9371,0.64432,1.96674,4.465e-05,4.465e-05,4.465e-05
195,11668.2,0.07505,0.20757,0.81285,0.90891,0.86087,0.9041,0.56065,0.9382,0.64937,1.95516,3.97e-05,3.97e-05,3.97e-05
196,11727.8,0.06997,0.20097,0.80729,0.91449,0.84886,0.90415,0.56312,0.9377,0.64767,1.95494,3.475e-05,3.475e-05,3.475e-05
197,11787.7,0.06968,0.20007,0.80924,0.8998,0.86287,0.90464,0.56168,0.93609,0.64234,1.95005,2.98e-05,2.98e-05,2.98e-05
198,11847.4,0.07163,0.20249,0.81009,0.90253,0.86115,0.90505,0.56373,0.93463,0.64635,1.95397,2.485e-05,2.485e-05,2.485e-05
199,11906.9,0.07334,0.20465,0.81097,0.90152,0.86165,0.90629,0.56293,0.93198,0.64034,1.95205,1.99e-05,1.99e-05,1.99e-05
200,11966.6,0.0718,0.20182,0.8089,0.89483,0.86509,0.90498,0.56245,0.93489,0.64182,1.95128,1.495e-05,1.495e-05,1.495e-05
