epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,3833.42,0.4883,0.28464,0.88161,0.91722,0.84808,0.90153,0.56594,1.52889,0.65176,1.78,0.00027235,0.00027235,0.00027235
149,3859.27,0.48366,0.28507,0.8825,0.91642,0.84057,0.89598,0.56331,1.53667,0.66613,1.79311,0.0002674,0.0002674,0.0002674
150,3885.09,0.48517,0.2812,0.87984,0.92244,0.83529,0.89454,0.56231,1.52798,0.67026,1.7856,0.00026245,0.00026245,0.00026245
151,3910.9,0.48792,0.28149,0.8754,0.92151,0.83324,0.89366,0.56055,1.54725,0.6384,1.7915,0.0002575,0.0002575,0.0002575
152,3936.74,0.47799,0.27944,0.88342,0.94195,0.83921,0.90156,0.55944,1.53262,0.63841,1.73649,0.00025255,0.00025255,0.00025255
153,3962.6,0.48645,0.28275,0.87891,0.90494,0.85494,0.89951,0.55551,1.54491,0.66447,1.75273,0.0002476,0.0002476,0.0002476
154,3988.48,0.48992,0.2843,0.88078,0.92574,0.8368,0.89981,0.5561,1.5279,0.6351,1.80927,0.00024265,0.00024265,0.00024265
155,4014.3,0.48653,0.28394,0.8845,0.92886,0.82795,0.89654,0.55905,1.52073,0.63767,1.75888,0.0002377,0.0002377,0.0002377
156,4040.08,0.48198,0.2804,0.8852,0.93276,0.82624,0.90163,0.56032,1.52509,0.63687,1.78647,0.00023275,0.00023275,0.00023275
157,4066.01,0.4816,0.27859,0.87915,0.92965,0.81322,0.88817,0.55698,1.53212,0.63822,1.78625,0.0002278,0.0002278,0.0002278
158,4091.8,0.4778,0.27923,0.87912,0.89554,0.84907,0.89387,0.56661,1.52013,0.62155,1.77763,0.00022285,0.00022285,0.00022285
159,4117.65,0.47718,0.27817,0.87804,0.90001,0.85269,0.89485,0.56283,1.52565,0.65764,1.7744,0.0002179,0.0002179,0.0002179
160,4143.4,0.47923,0.28042,0.88154,0.90763,0.85108,0.90049,0.56297,1.50804,0.65086,1.76083,0.00021295,0.00021295,0.00021295
161,4169.33,0.47264,0.27604,0.8787,0.90697,0.84754,0.89473,0.55547,1.53528,0.6651,1.7986,0.000208,0.000208,0.000208
162,4195.13,0.47282,0.27641,0.87778,0.88733,0.85229,0.8918,0.55543,1.5291,0.65153,1.7991,0.00020305,0.00020305,0.00020305
163,4220.93,0.47048,0.27326,0.87576,0.87985,0.85471,0.89517,0.56073,1.53217,0.64151,1.77953,0.0001981,0.0001981,0.0001981
164,4246.8,0.46389,0.273,0.87362,0.91006,0.83728,0.89527,0.56479,1.52322,0.64776,1.75991,0.00019315,0.00019315,0.00019315
165,4272.65,0.46206,0.27183,0.86943,0.91053,0.83429,0.89826,0.56654,1.4958,0.63209,1.72595,0.0001882,0.0001882,0.0001882
