epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,3423.68,0.15004,0.31523,0.90239,0.89698,0.85356,0.8961,0.54844,0.87915,0.66367,1.83134,0.000670825,0.000670825,0.000670825
135,3448.71,0.14804,0.31332,0.90011,0.8924,0.84719,0.89222,0.54738,0.90462,0.66928,1.87787,0.00066835,0.00066835,0.00066835
136,3473.77,0.15449,0.31968,0.90259,0.92378,0.84854,0.9016,0.54823,0.91746,0.66065,1.86299,0.000665875,0.000665875,0.000665875
137,3498.81,0.15063,0.31414,0.90136,0.90126,0.84782,0.89605,0.54971,0.89009,0.64126,1.84201,0.0006634,0.0006634,0.0006634
138,3523.88,0.14878,0.31394,0.89796,0.91154,0.82016,0.88638,0.5428,0.89507,0.65725,1.84328,0.000660925,0.000660925,0.000660925
139,3548.99,0.14889,0.31019,0.89621,0.92269,0.84033,0.90232,0.54911,0.86014,0.65858,1.79485,0.00065845,0.00065845,0.00065845
140,3573.95,0.15173,0.31045,0.90078,0.87894,0.84594,0.89097,0.54883,0.93699,0.6691,1.87015,0.000655975,0.000655975,0.000655975
141,3599.03,0.15086,0.31003,0.90229,0.88919,0.85696,0.89296,0.55387,0.85041,0.64161,1.77763,0.0006535,0.0006535,0.0006535
142,3624.17,0.14725,0.30683,0.89955,0.9178,0.8302,0.89265,0.54532,0.88285,0.64854,1.81855,0.000651025,0.000651025,0.000651025
143,3649.2,0.15001,0.309,0.89499,0.92024,0.8209,0.88809,0.54792,0.89878,0.65674,1.81773,0.00064855,0.00064855,0.00064855
144,3674.17,0.1545,0.31457,0.90424,0.88606,0.84955,0.89699,0.55386,0.88147,0.6228,1.77628,0.000646075,0.000646075,0.000646075
145,3699.2,0.15251,0.31223,0.89984,0.88552,0.83635,0.88264,0.54047,0.92042,0.69388,1.77165,0.0006436,0.0006436,0.0006436
146,3724.36,0.15827,0.31707,0.90869,0.91565,0.82469,0.88173,0.54223,0.92084,0.68028,1.81018,0.000641125,0.000641125,0.000641125
147,3749.4,0.15938,0.31692,0.90243,0.90982,0.83248,0.89226,0.54618,0.92367,0.66828,1.85494,0.00063865,0.00063865,0.00063865
148,3774.39,0.15315,0.31274,0.903,0.90613,0.8383,0.90102,0.55212,0.93789,0.66709,1.84601,0.000636175,0.000636175,0.000636175
149,3799.42,0.15433,0.31138,0.90394,0.90163,0.8578,0.89344,0.54606,0.97125,0.70035,1.85694,0.0006337,0.0006337,0.0006337
150,3824.54,0.15142,0.30783,0.89954,0.90914,0.82889,0.87767,0.54268,0.95702,0.70577,1.83418,0.000631225,0.000631225,0.000631225
151,3849.58,0.15547,0.31132,0.89605,0.89491,0.83903,0.88078,0.54307,0.92196,0.68389,1.79553,0.00062875,0.00062875,0.00062875
152,3874.65,0.15268,0.30991,0.90398,0.91824,0.82048,0.88259,0.54185,0.92373,0.64486,1.80773,0.000626275,0.000626275,0.000626275
153,3899.74,0.1595,0.31307,0.90071,0.92693,0.83439,0.8895,0.53584,0.90573,0.64029,1.78973,0.0006238,0.0006238,0.0006238
154,3924.84,0.1644,0.31516,0.90209,0.92083,0.84741,0.89892,0.5491,0.97623,0.65155,1.9495,0.000621325,0.000621325,0.000621325
155,3949.86,0.15891,0.31377,0.90314,0.90822,0.85137,0.89769,0.55043,0.92538,0.6595,1.84714,0.00061885,0.00061885,0.00061885
156,3974.99,0.15502,0.30904,0.90677,0.90413,0.85417,0.89628,0.55201,0.9249,0.65413,1.87363,0.000616375,0.000616375,0.000616375
157,4000.05,0.15578,0.30748,0.89841,0.91138,0.83029,0.88828,0.545,0.91481,0.64999,1.7857,0.0006139,0.0006139,0.0006139
158,4025.1,0.15109,0.3062,0.89692,0.88887,0.84016,0.88307,0.54572,0.90975,0.66336,1.77334,0.000611425,0.000611425,0.000611425
